"","1","2","3","4","Glycan1","Glycan2","Glycan3","Glycan4","mass","probability","Glycan"
"4151",1209.433,2427.2584,2467.2829,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H6N5F3","H5N6F1S1","no glycan",32844.6143,9.72177007185742e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H6N5F3 _ H5N6F1S1 _ no glycan"
"4152",1312.453,2427.2584,2467.2829,0,"Hex(2)HexNAc(2)NeuAc(2)","H6N5F3","H5N6F1S1","no glycan",32947.6343,1.22117341600631e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H6N5F3 _ H5N6F1S1 _ no glycan"
"4153",656,2571.3452,2467.2829,0,"Hex(1)HexNAc(1)NeuAc(1)","H6N5S2","H5N6F1S1","no glycan",32435.2681,3.36569104224429e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H6N5S2 _ H5N6F1S1 _ no glycan"
"4154",947.323,2571.3452,2467.2829,0,"Hex(1)HexNAc(1)NeuAc(2)","H6N5S2","H5N6F1S1","no glycan",32726.5911,6.62187194435528e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H6N5S2 _ H5N6F1S1 _ no glycan"
"4155",1021.74,2571.3452,2467.2829,0,"Hex(2)HexNAc(2)NeuAc(1)","H6N5S2","H5N6F1S1","no glycan",32801.0081,3.76165458273428e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H6N5S2 _ H5N6F1S1 _ no glycan"
"4156",1063.363,2571.3452,2467.2829,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H6N5S2","H5N6F1S1","no glycan",32842.6311,4.32042592033046e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H6N5S2 _ H5N6F1S1 _ no glycan"
"4157",1143.333,2571.3452,2467.2829,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H6N5S2","H5N6F1S1","no glycan",32922.6011,5.953262164397e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H6N5S2 _ H5N6F1S1 _ no glycan"
"4158",1167.423,2571.3452,2467.2829,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H6N5S2","H5N6F1S1","no glycan",32946.6911,9.34375644042042e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H6N5S2 _ H5N6F1S1 _ no glycan"
"4159",1209.433,2571.3452,2467.2829,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H6N5S2","H5N6F1S1","no glycan",32988.7011,1.07714597739304e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H6N5S2 _ H5N6F1S1 _ no glycan"
"4160",1312.453,2571.3452,2467.2829,0,"Hex(2)HexNAc(2)NeuAc(2)","H6N5S2","H5N6F1S1","no glycan",33091.7211,1.35302730164158e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H6N5S2 _ H5N6F1S1 _ no glycan"
"4161",656,2717.4882,2467.2829,0,"Hex(1)HexNAc(1)NeuAc(1)","H6N5F3S1","H5N6F1S1","no glycan",32581.4111,3.12760203457404e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H6N5F3S1 _ H5N6F1S1 _ no glycan"
"4162",947.323,2717.4882,2467.2829,0,"Hex(1)HexNAc(1)NeuAc(2)","H6N5F3S1","H5N6F1S1","no glycan",32872.7341,6.1534406770873e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H6N5F3S1 _ H5N6F1S1 _ no glycan"
"4163",1021.74,2717.4882,2467.2829,0,"Hex(2)HexNAc(2)NeuAc(1)","H6N5F3S1","H5N6F1S1","no glycan",32947.1511,3.49555511146367e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H6N5F3S1 _ H5N6F1S1 _ no glycan"
"4164",1063.363,2717.4882,2467.2829,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H6N5F3S1","H5N6F1S1","no glycan",32988.7741,4.01479896076308e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H6N5F3S1 _ H5N6F1S1 _ no glycan"
"4165",1143.333,2717.4882,2467.2829,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H6N5F3S1","H5N6F1S1","no glycan",33068.7441,5.53212835760023e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H6N5F3S1 _ H5N6F1S1 _ no glycan"
"4166",1167.423,2717.4882,2467.2829,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H6N5F3S1","H5N6F1S1","no glycan",33092.8341,8.68277904502386e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H6N5F3S1 _ H5N6F1S1 _ no glycan"
"4167",1209.433,2717.4882,2467.2829,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H6N5F3S1","H5N6F1S1","no glycan",33134.8441,1.00094866348199e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H6N5F3S1 _ H5N6F1S1 _ no glycan"
"4168",1312.453,2717.4882,2467.2829,0,"Hex(2)HexNAc(2)NeuAc(2)","H6N5F3S1","H5N6F1S1","no glycan",33237.8641,1.25731414093988e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H6N5F3S1 _ H5N6F1S1 _ no glycan"
"4169",656,0,2467.2829,0,"Hex(1)HexNAc(1)NeuAc(1)","no glycan","H5N6F1S1","no glycan",29863.9229,2.65957425558294e-05,"Hex(1)HexNAc(1)NeuAc(1) _ no glycan _ H5N6F1S1 _ no glycan"
"4170",947.323,0,2467.2829,0,"Hex(1)HexNAc(1)NeuAc(2)","no glycan","H5N6F1S1","no glycan",30155.2459,0.000523261342943433,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N6F1S1 _ no glycan"
"4171",1021.74,0,2467.2829,0,"Hex(2)HexNAc(2)NeuAc(1)","no glycan","H5N6F1S1","no glycan",30229.6629,2.97246525633696e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H5N6F1S1 _ no glycan"
"4172",1063.363,0,2467.2829,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","no glycan","H5N6F1S1","no glycan",30271.2859,3.41400722961253e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H5N6F1S1 _ no glycan"
"4173",1143.333,0,2467.2829,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","no glycan","H5N6F1S1","no glycan",30351.2559,4.70427694949935e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H5N6F1S1 _ no glycan"
"4174",1167.423,0,2467.2829,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","no glycan","H5N6F1S1","no glycan",30375.3459,7.38345075869142e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ no glycan _ H5N6F1S1 _ no glycan"
"4175",1209.433,0,2467.2829,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","no glycan","H5N6F1S1","no glycan",30417.3559,8.51162413609126e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H5N6F1S1 _ no glycan"
"4176",1312.453,0,2467.2829,0,"Hex(2)HexNAc(2)NeuAc(2)","no glycan","H5N6F1S1","no glycan",30520.3759,0.000106916426177588,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H5N6F1S1 _ no glycan"
"4177",656,1915.778,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F2","H6N5F2S1","no glycan",31884.7913,4.94271626018976e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F2 _ H6N5F2S1 _ no glycan"
"4178",947.323,1915.778,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F2","H6N5F2S1","no glycan",32176.1143,9.72461040584237e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2 _ H6N5F2S1 _ no glycan"
"4179",1021.74,1915.778,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F2","H6N5F2S1","no glycan",32250.5313,5.52421212699908e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F2 _ H6N5F2S1 _ no glycan"
"4180",1063.363,1915.778,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F2","H6N5F2S1","no glycan",32292.1543,6.34480086833018e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F2 _ H6N5F2S1 _ no glycan"
"4181",1143.333,1915.778,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F2","H6N5F2S1","no glycan",32372.1243,8.74271741874333e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F2 _ H6N5F2S1 _ no glycan"
"4182",1167.423,1915.778,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F2","H6N5F2S1","no glycan",32396.2143,1.37218586939944e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F2 _ H6N5F2S1 _ no glycan"
"4183",1209.433,1915.778,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F2","H6N5F2S1","no glycan",32438.2243,1.58185254387118e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F2 _ H6N5F2S1 _ no glycan"
"4184",1312.453,1915.778,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F2","H6N5F2S1","no glycan",32541.2443,1.98700057740449e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F2 _ H6N5F2S1 _ no glycan"
"4185",656,1956.8306,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(1)","H4N6F2","H6N5F2S1","no glycan",31925.8439,1.07573424932468e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4186",947.323,1956.8306,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(2)","H4N6F2","H6N5F2S1","no glycan",32217.1669,0.00021164671254065,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4187",1021.74,1956.8306,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1)","H4N6F2","H6N5F2S1","no glycan",32291.5839,1.20229118418371e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4188",1063.363,1956.8306,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N6F2","H6N5F2S1","no glycan",32333.2069,1.38088436396421e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4189",1143.333,1956.8306,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N6F2","H6N5F2S1","no glycan",32413.1769,1.90276764119746e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4190",1167.423,1956.8306,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N6F2","H6N5F2S1","no glycan",32437.2669,2.98642944172495e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4191",1209.433,1956.8306,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N6F2","H6N5F2S1","no glycan",32479.2769,3.44274862089346e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4192",1312.453,1956.8306,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(2)","H4N6F2","H6N5F2S1","no glycan",32582.2969,4.32451401622608e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4193",656,1997.8832,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(1)","H3N6F2","H6N5F2S1","no glycan",31966.8965,4.26169486129629e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F2 _ H6N5F2S1 _ no glycan"
"4194",947.323,1997.8832,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(2)","H3N6F2","H6N5F2S1","no glycan",32258.2195,8.38472613297364e-05,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F2 _ H6N5F2S1 _ no glycan"
"4195",1021.74,1997.8832,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1)","H3N6F2","H6N5F2S1","no glycan",32332.6365,4.7630705860989e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H3N6F2 _ H6N5F2S1 _ no glycan"
"4196",1063.363,1997.8832,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H3N6F2","H6N5F2S1","no glycan",32374.2595,5.4705962942475e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H3N6F2 _ H6N5F2S1 _ no glycan"
"4197",1143.333,1997.8832,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H3N6F2","H6N5F2S1","no glycan",32454.2295,7.53812113337729e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H3N6F2 _ H6N5F2S1 _ no glycan"
"4198",1167.423,1997.8832,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H3N6F2","H6N5F2S1","no glycan",32478.3195,1.18312222683373e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H3N6F2 _ H6N5F2S1 _ no glycan"
"4199",1209.433,1997.8832,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H3N6F2","H6N5F2S1","no glycan",32520.3295,1.36390043503842e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F2 _ H6N5F2S1 _ no glycan"
"4200",1312.453,1997.8832,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(2)","H3N6F2","H6N5F2S1","no glycan",32623.3495,1.71322602883791e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F2 _ H6N5F2S1 _ no glycan"
"4201",656,2061.921,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F3","H6N5F2S1","no glycan",32030.9343,1.16953308469269e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F3 _ H6N5F2S1 _ no glycan"
"4202",947.323,2061.921,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F3","H6N5F2S1","no glycan",32322.2573,0.000230101284530196,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H6N5F2S1 _ no glycan"
"4203",1021.74,2061.921,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F3","H6N5F2S1","no glycan",32396.6743,1.30712517354536e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F3 _ H6N5F2S1 _ no glycan"
"4204",1063.363,2061.921,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F3","H6N5F2S1","no glycan",32438.2973,1.50129081676523e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F3 _ H6N5F2S1 _ no glycan"
"4205",1143.333,2061.921,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F3","H6N5F2S1","no glycan",32518.2673,2.06867979731996e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F3 _ H6N5F2S1 _ no glycan"
"4206",1167.423,2061.921,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F3","H6N5F2S1","no glycan",32542.3573,3.24683167742435e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F3 _ H6N5F2S1 _ no glycan"
"4207",1209.433,2061.921,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F3","H6N5F2S1","no glycan",32584.3673,3.7429396869559e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F3 _ H6N5F2S1 _ no glycan"
"4208",1312.453,2061.921,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F3","H6N5F2S1","no glycan",32687.3873,4.70159076962436e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F3 _ H6N5F2S1 _ no glycan"
"4209",656,2102.9736,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(1)","H4N5F3","H6N5F2S1","no glycan",32071.9869,2.81260052985545e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F3 _ H6N5F2S1 _ no glycan"
"4210",947.323,2102.9736,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(2)","H4N5F3","H6N5F2S1","no glycan",32363.3099,0.000553368693250864,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H6N5F2S1 _ no glycan"
"4211",1021.74,2102.9736,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1)","H4N5F3","H6N5F2S1","no glycan",32437.7269,3.14349461662907e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F3 _ H6N5F2S1 _ no glycan"
"4212",1063.363,2102.9736,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N5F3","H6N5F2S1","no glycan",32479.3499,3.61044198062214e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F3 _ H6N5F2S1 _ no glycan"
"4213",1143.333,2102.9736,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N5F3","H6N5F2S1","no glycan",32559.3199,4.97495108962413e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F3 _ H6N5F2S1 _ no glycan"
"4214",1167.423,2102.9736,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N5F3","H6N5F2S1","no glycan",32583.4099,7.8082788899253e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N5F3 _ H6N5F2S1 _ no glycan"
"4215",1209.433,2102.9736,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N5F3","H6N5F2S1","no glycan",32625.4199,9.00136497593424e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H6N5F2S1 _ no glycan"
"4216",1312.453,2102.9736,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(2)","H4N5F3","H6N5F2S1","no glycan",32728.4399,0.000113068171075157,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H6N5F2S1 _ no glycan"
"4217",656,2118.973,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N5F2","H6N5F2S1","no glycan",32087.9863,6.38038517074923e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5F2 _ H6N5F2S1 _ no glycan"
"4218",947.323,2118.973,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N5F2","H6N5F2S1","no glycan",32379.3093,0.000125531705156727,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F2 _ H6N5F2S1 _ no glycan"
"4219",1021.74,2118.973,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N5F2","H6N5F2S1","no glycan",32453.7263,7.13101850880365e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5F2 _ H6N5F2S1 _ no glycan"
"4220",1063.363,2118.973,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5F2","H6N5F2S1","no glycan",32495.3493,8.1902887482553e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5F2 _ H6N5F2S1 _ no glycan"
"4221",1143.333,2118.973,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5F2","H6N5F2S1","no glycan",32575.3193,1.12856780835037e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5F2 _ H6N5F2S1 _ no glycan"
"4222",1167.423,2118.973,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5F2","H6N5F2S1","no glycan",32599.4093,1.77130830736614e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5F2 _ H6N5F2S1 _ no glycan"
"4223",1209.433,2118.973,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5F2","H6N5F2S1","no glycan",32641.4193,2.04195992283e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5F2 _ H6N5F2S1 _ no glycan"
"4224",1312.453,2118.973,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(2)","H5N5F2","H6N5F2S1","no glycan",32744.4393,2.56495181009137e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F2 _ H6N5F2S1 _ no glycan"
"4225",656,2144.0262,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(1)","H3N6F3","H6N5F2S1","no glycan",32113.0395,2.24030080342626e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F3 _ H6N5F2S1 _ no glycan"
"4226",947.323,2144.0262,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(2)","H3N6F3","H6N5F2S1","no glycan",32404.3625,0.000440770850649227,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H6N5F2S1 _ no glycan"
"4227",1021.74,2144.0262,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1)","H3N6F3","H6N5F2S1","no glycan",32478.7795,2.50386552958595e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H3N6F3 _ H6N5F2S1 _ no glycan"
"4228",1063.363,2144.0262,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H3N6F3","H6N5F2S1","no glycan",32520.4025,2.87579981019466e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H3N6F3 _ H6N5F2S1 _ no glycan"
"4229",1143.333,2144.0262,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H3N6F3","H6N5F2S1","no glycan",32600.3725,3.96266259811311e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H3N6F3 _ H6N5F2S1 _ no glycan"
"4230",1167.423,2144.0262,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H3N6F3","H6N5F2S1","no glycan",32624.4625,6.2194731476407e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H3N6F3 _ H6N5F2S1 _ no glycan"
"4231",1209.433,2144.0262,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H3N6F3","H6N5F2S1","no glycan",32666.4725,7.16979356771824e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3 _ H6N5F2S1 _ no glycan"
"4232",1312.453,2144.0262,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(2)","H3N6F3","H6N5F2S1","no glycan",32769.4925,9.00613904508618e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3 _ H6N5F2S1 _ no glycan"
"4233",656,2160.0256,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(1)","H4N6F2","H6N5F2S1","no glycan",32129.0389,6.8812308589551e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4234",947.323,2160.0256,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(2)","H4N6F2","H6N5F2S1","no glycan",32420.3619,0.000135385657790984,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4235",1021.74,2160.0256,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1)","H4N6F2","H6N5F2S1","no glycan",32494.7789,7.6907872025534e-06,"Hex(2)HexNAc(2)NeuAc(1) _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4236",1063.363,2160.0256,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N6F2","H6N5F2S1","no glycan",32536.4019,8.83320774059617e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4237",1143.333,2160.0256,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N6F2","H6N5F2S1","no glycan",32616.3719,1.21715780809702e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4238",1167.423,2160.0256,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N6F2","H6N5F2S1","no glycan",32640.4619,1.91035197079491e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4239",1209.433,2160.0256,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N6F2","H6N5F2S1","no glycan",32682.4719,2.20224912096919e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4240",1312.453,2160.0256,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(2)","H4N6F2","H6N5F2S1","no glycan",32785.4919,2.76629467892467e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N6F2 _ H6N5F2S1 _ no glycan"
"4241",656,2207.0359,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F2S1","H6N5F2S1","no glycan",32176.0492,1.17057412884785e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F2S1 _ H6N5F2S1 _ no glycan"
"4242",947.323,2207.0359,2572.3733,0,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F2S1","H6N5F2S1","no glycan",32467.3722,0.000230306106095732,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H6N5F2S1 _ no glycan"
"4243",1021.74,2207.0359,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F2S1","H6N5F2S1","no glycan",32541.7892,1.30828869344897e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F2S1 _ H6N5F2S1 _ no glycan"
"4244",1063.363,2207.0359,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F2S1","H6N5F2S1","no glycan",32583.4122,1.5026271706063e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F2S1 _ H6N5F2S1 _ no glycan"
"4245",1143.333,2207.0359,2572.3733,0,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F2S1","H6N5F2S1","no glycan",32663.3822,2.07052120483555e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F2S1 _ H6N5F2S1 _ no glycan"
"4246",1167.423,2207.0359,2572.3733,0,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F2S1","H6N5F2S1","no glycan",32687.4722,3.24972180099998e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F2S1 _ H6N5F2S1 _ no glycan"
