"","1","2","3","4","Glycan1","Glycan2","Glycan3","Glycan4","mass","probability","Glycan"
"9592",1312.453,2612.398,1972.83,185,"Hex(2)HexNAc(2)NeuAc(2)","H5N6F1S2","H5N5F1","extra modification",32871.59,1.321832e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N6F1S2 _ H5N5F1 _ extra modification"
"9593",656,0,1972.83,185,"Hex(1)HexNAc(1)NeuAc(1)","no glycan","H5N5F1","extra modification",29602.74,1.912193e-05,"Hex(1)HexNAc(1)NeuAc(1) _ no glycan _ H5N5F1 _ extra modification"
"9594",947.323,0,1972.83,185,"Hex(1)HexNAc(1)NeuAc(2)","no glycan","H5N5F1","extra modification",29894.06,0.001205107,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5F1 _ extra modification"
"9595",1021.74,0,1972.83,185,"Hex(2)HexNAc(2)NeuAc(1)","no glycan","H5N5F1","extra modification",29968.48,6.394817e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H5N5F1 _ extra modification"
"9596",1063.363,0,1972.83,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","no glycan","H5N5F1","extra modification",30010.1,4.790479e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H5N5F1 _ extra modification"
"9597",1143.333,0,1972.83,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","no glycan","H5N5F1","extra modification",30090.07,2.174098e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H5N5F1 _ extra modification"
"9598",1167.423,0,1972.83,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","no glycan","H5N5F1","extra modification",30114.16,4.449632e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ no glycan _ H5N5F1 _ extra modification"
"9599",1209.433,0,1972.83,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","no glycan","H5N5F1","extra modification",30156.17,7.412225e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H5N5F1 _ extra modification"
"9600",1312.453,0,1972.83,185,"Hex(2)HexNAc(2)NeuAc(2)","no glycan","H5N5F1","extra modification",30259.19,0.0001272181,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H5N5F1 _ extra modification"
"9601",656,1915.778,1997.883,185,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F2","H3N6F2","extra modification",31543.57,5.51743e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F2 _ H3N6F2 _ extra modification"
"9602",947.323,1915.778,1997.883,185,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F2","H3N6F2","extra modification",31834.89,0.0003477208,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2 _ H3N6F2 _ extra modification"
"9603",1021.74,1915.778,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F2","H3N6F2","extra modification",31909.31,1.845156e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F2 _ H3N6F2 _ extra modification"
"9604",1063.363,1915.778,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F2","H3N6F2","extra modification",31950.93,1.382242e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F2 _ H3N6F2 _ extra modification"
"9605",1143.333,1915.778,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F2","H3N6F2","extra modification",32030.9,6.273127e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F2 _ H3N6F2 _ extra modification"
"9606",1167.423,1915.778,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F2","H3N6F2","extra modification",32054.99,1.283894e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F2 _ H3N6F2 _ extra modification"
"9607",1209.433,1915.778,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F2","H3N6F2","extra modification",32097,2.138719e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F2 _ H3N6F2 _ extra modification"
"9608",1312.453,1915.778,1997.883,185,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F2","H3N6F2","extra modification",32200.02,3.670743e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F2 _ H3N6F2 _ extra modification"
"9609",656,1956.831,1997.883,185,"Hex(1)HexNAc(1)NeuAc(1)","H4N5F2","H3N6F2","extra modification",31584.62,1.393238e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F2 _ H3N6F2 _ extra modification"
"9610",947.323,1956.831,1997.883,185,"Hex(1)HexNAc(1)NeuAc(2)","H4N5F2","H3N6F2","extra modification",31875.95,0.0008780497,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2 _ H3N6F2 _ extra modification"
"9611",1021.74,1956.831,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1)","H4N5F2","H3N6F2","extra modification",31950.36,4.659309e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F2 _ H3N6F2 _ extra modification"
"9612",1063.363,1956.831,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N5F2","H3N6F2","extra modification",31991.99,3.490377e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F2 _ H3N6F2 _ extra modification"
"9613",1143.333,1956.831,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N5F2","H3N6F2","extra modification",32071.96,1.584063e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F2 _ H3N6F2 _ extra modification"
"9614",1167.423,1956.831,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N5F2","H3N6F2","extra modification",32096.05,3.242034e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N5F2 _ H3N6F2 _ extra modification"
"9615",1209.433,1956.831,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N5F2","H3N6F2","extra modification",32138.06,5.4006e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F2 _ H3N6F2 _ extra modification"
"9616",1312.453,1956.831,1997.883,185,"Hex(2)HexNAc(2)NeuAc(2)","H4N5F2","H3N6F2","extra modification",32241.08,9.269203e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F2 _ H3N6F2 _ extra modification"
"9617",656,1972.83,1997.883,185,"Hex(1)HexNAc(1)NeuAc(1)","H5N5F1","H3N6F2","extra modification",31600.62,3.592722e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5F1 _ H3N6F2 _ extra modification"
"9618",947.323,1972.83,1997.883,185,"Hex(1)HexNAc(1)NeuAc(2)","H5N5F1","H3N6F2","extra modification",31891.95,0.0002264215,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F1 _ H3N6F2 _ extra modification"
"9619",1021.74,1972.83,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1)","H5N5F1","H3N6F2","extra modification",31966.36,1.20149e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5F1 _ H3N6F2 _ extra modification"
"9620",1063.363,1972.83,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5F1","H3N6F2","extra modification",32007.99,9.000587e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5F1 _ H3N6F2 _ extra modification"
"9621",1143.333,1972.83,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5F1","H3N6F2","extra modification",32087.96,4.084802e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5F1 _ H3N6F2 _ extra modification"
"9622",1167.423,1972.83,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5F1","H3N6F2","extra modification",32112.05,8.360188e-06,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5F1 _ H3N6F2 _ extra modification"
"9623",1209.433,1972.83,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5F1","H3N6F2","extra modification",32154.06,1.392645e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5F1 _ H3N6F2 _ extra modification"
"9624",1312.453,1972.83,1997.883,185,"Hex(2)HexNAc(2)NeuAc(2)","H5N5F1","H3N6F2","extra modification",32257.08,2.390236e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F1 _ H3N6F2 _ extra modification"
"9625",656,1997.883,1997.883,185,"Hex(1)HexNAc(1)NeuAc(1)","H3N6F2","H3N6F2","extra modification",31625.68,4.614708e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F2 _ H3N6F2 _ extra modification"
"9626",947.323,1997.883,1997.883,185,"Hex(1)HexNAc(1)NeuAc(2)","H3N6F2","H3N6F2","extra modification",31917,0.0002908293,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F2 _ H3N6F2 _ extra modification"
"9627",1021.74,1997.883,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1)","H3N6F2","H3N6F2","extra modification",31991.42,1.543265e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H3N6F2 _ H3N6F2 _ extra modification"
"9628",1063.363,1997.883,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H3N6F2","H3N6F2","extra modification",32033.04,1.156089e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H3N6F2 _ H3N6F2 _ extra modification"
"9629",1143.333,1997.883,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H3N6F2","H3N6F2","extra modification",32113.01,5.246764e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H3N6F2 _ H3N6F2 _ extra modification"
"9630",1167.423,1997.883,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H3N6F2","H3N6F2","extra modification",32137.1,1.073833e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H3N6F2 _ H3N6F2 _ extra modification"
"9631",1209.433,1997.883,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H3N6F2","H3N6F2","extra modification",32179.11,1.788797e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F2 _ H3N6F2 _ extra modification"
"9632",1312.453,1997.883,1997.883,185,"Hex(2)HexNAc(2)NeuAc(2)","H3N6F2","H3N6F2","extra modification",32282.13,3.070163e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F2 _ H3N6F2 _ extra modification"
"9633",656,2061.921,1997.883,185,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F3","H3N6F2","extra modification",31689.71,1.362803e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F3 _ H3N6F2 _ extra modification"
"9634",947.323,2061.921,1997.883,185,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F3","H3N6F2","extra modification",31981.04,0.0008588691,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H3N6F2 _ extra modification"
"9635",1021.74,2061.921,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F3","H3N6F2","extra modification",32055.45,4.557529e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F3 _ H3N6F2 _ extra modification"
"9636",1063.363,2061.921,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F3","H3N6F2","extra modification",32097.08,3.414131e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F3 _ H3N6F2 _ extra modification"
"9637",1143.333,2061.921,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F3","H3N6F2","extra modification",32177.05,1.54946e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F3 _ H3N6F2 _ extra modification"
"9638",1167.423,2061.921,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F3","H3N6F2","extra modification",32201.14,3.171213e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F3 _ H3N6F2 _ extra modification"
"9639",1209.433,2061.921,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F3","H3N6F2","extra modification",32243.15,5.282626e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F3 _ H3N6F2 _ extra modification"
"9640",1312.453,2061.921,1997.883,185,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F3","H3N6F2","extra modification",32346.17,9.066721e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F3 _ H3N6F2 _ extra modification"
"9641",656,2102.974,1997.883,185,"Hex(1)HexNAc(1)NeuAc(1)","H4N5F3","H3N6F2","extra modification",31730.77,4.079722e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F3 _ H3N6F2 _ extra modification"
"9642",947.323,2102.974,1997.883,185,"Hex(1)HexNAc(1)NeuAc(2)","H4N5F3","H3N6F2","extra modification",32022.09,0.002571132,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H3N6F2 _ extra modification"
"9643",1021.74,2102.974,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1)","H4N5F3","H3N6F2","extra modification",32096.51,0.0001364353,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F3 _ H3N6F2 _ extra modification"
"9644",1063.363,2102.974,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N5F3","H3N6F2","extra modification",32138.13,0.0001022063,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F3 _ H3N6F2 _ extra modification"
"9645",1143.333,2102.974,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N5F3","H3N6F2","extra modification",32218.1,4.638503e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F3 _ H3N6F2 _ extra modification"
"9646",1167.423,2102.974,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N5F3","H3N6F2","extra modification",32242.19,9.493424e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N5F3 _ H3N6F2 _ extra modification"
"9647",1209.433,2102.974,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N5F3","H3N6F2","extra modification",32284.2,0.0001581421,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F3 _ H3N6F2 _ extra modification"
"9648",1312.453,2102.974,1997.883,185,"Hex(2)HexNAc(2)NeuAc(2)","H4N5F3","H3N6F2","extra modification",32387.22,0.0002714237,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F3 _ H3N6F2 _ extra modification"
"9649",656,2118.973,1997.883,185,"Hex(1)HexNAc(1)NeuAc(1)","H5N5F2","H3N6F2","extra modification",31746.77,1.11573e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5F2 _ H3N6F2 _ extra modification"
"9650",947.323,2118.973,1997.883,185,"Hex(1)HexNAc(1)NeuAc(2)","H5N5F2","H3N6F2","extra modification",32038.09,0.0007031579,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F2 _ H3N6F2 _ extra modification"
"9651",1021.74,2118.973,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1)","H5N5F2","H3N6F2","extra modification",32112.51,3.731259e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5F2 _ H3N6F2 _ extra modification"
"9652",1063.363,2118.973,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5F2","H3N6F2","extra modification",32154.13,2.795157e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5F2 _ H3N6F2 _ extra modification"
"9653",1143.333,2118.973,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5F2","H3N6F2","extra modification",32234.1,1.268546e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5F2 _ H3N6F2 _ extra modification"
"9654",1167.423,2118.973,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5F2","H3N6F2","extra modification",32258.19,2.596279e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5F2 _ H3N6F2 _ extra modification"
"9655",1209.433,2118.973,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5F2","H3N6F2","extra modification",32300.2,4.324897e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5F2 _ H3N6F2 _ extra modification"
"9656",1312.453,2118.973,1997.883,185,"Hex(2)HexNAc(2)NeuAc(2)","H5N5F2","H3N6F2","extra modification",32403.22,7.422943e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F2 _ H3N6F2 _ extra modification"
"9657",656,2144.026,1997.883,185,"Hex(1)HexNAc(1)NeuAc(1)","H3N6F3","H3N6F2","extra modification",31771.82,3.949478e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F3 _ H3N6F2 _ extra modification"
"9658",947.323,2144.026,1997.883,185,"Hex(1)HexNAc(1)NeuAc(2)","H3N6F3","H3N6F2","extra modification",32063.14,0.00248905,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H3N6F2 _ extra modification"
"9659",1021.74,2144.026,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1)","H3N6F3","H3N6F2","extra modification",32137.56,0.0001320797,"Hex(2)HexNAc(2)NeuAc(1) _ H3N6F3 _ H3N6F2 _ extra modification"
"9660",1063.363,2144.026,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H3N6F3","H3N6F2","extra modification",32179.18,9.894341e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H3N6F3 _ H3N6F2 _ extra modification"
"9661",1143.333,2144.026,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H3N6F3","H3N6F2","extra modification",32259.15,4.49042e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H3N6F3 _ H3N6F2 _ extra modification"
"9662",1167.423,2144.026,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H3N6F3","H3N6F2","extra modification",32283.24,9.19035e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H3N6F3 _ H3N6F2 _ extra modification"
"9663",1209.433,2144.026,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H3N6F3","H3N6F2","extra modification",32325.25,0.0001530934,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3 _ H3N6F2 _ extra modification"
"9664",1312.453,2144.026,1997.883,185,"Hex(2)HexNAc(2)NeuAc(2)","H3N6F3","H3N6F2","extra modification",32428.27,0.0002627586,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3 _ H3N6F2 _ extra modification"
"9665",656,2160.026,1997.883,185,"Hex(1)HexNAc(1)NeuAc(1)","H4N6F2","H3N6F2","extra modification",31787.82,9.755639e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H4N6F2 _ H3N6F2 _ extra modification"
"9666",947.323,2160.026,1997.883,185,"Hex(1)HexNAc(1)NeuAc(2)","H4N6F2","H3N6F2","extra modification",32079.14,0.0006148223,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H3N6F2 _ extra modification"
"9667",1021.74,2160.026,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1)","H4N6F2","H3N6F2","extra modification",32153.56,3.262512e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H4N6F2 _ H3N6F2 _ extra modification"
"9668",1063.363,2160.026,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N6F2","H3N6F2","extra modification",32195.18,2.44401e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N6F2 _ H3N6F2 _ extra modification"
"9669",1143.333,2160.026,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N6F2","H3N6F2","extra modification",32275.15,1.109183e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N6F2 _ H3N6F2 _ extra modification"
"9670",1167.423,2160.026,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N6F2","H3N6F2","extra modification",32299.24,2.270116e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N6F2 _ H3N6F2 _ extra modification"
"9671",1209.433,2160.026,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N6F2","H3N6F2","extra modification",32341.25,3.781574e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N6F2 _ H3N6F2 _ extra modification"
"9672",1312.453,2160.026,1997.883,185,"Hex(2)HexNAc(2)NeuAc(2)","H4N6F2","H3N6F2","extra modification",32444.27,6.490422e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H4N6F2 _ H3N6F2 _ extra modification"
"9673",656,2207.036,1997.883,185,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F2S1","H3N6F2","extra modification",31834.83,9.727427e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F2S1 _ H3N6F2 _ extra modification"
"9674",947.323,2207.036,1997.883,185,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F2S1","H3N6F2","extra modification",32126.15,0.0006130443,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2S1 _ H3N6F2 _ extra modification"
"9675",1021.74,2207.036,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F2S1","H3N6F2","extra modification",32200.57,3.253077e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F2S1 _ H3N6F2 _ extra modification"
"9676",1063.363,2207.036,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F2S1","H3N6F2","extra modification",32242.19,2.436942e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F2S1 _ H3N6F2 _ extra modification"
"9677",1143.333,2207.036,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F2S1","H3N6F2","extra modification",32322.16,1.105975e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F2S1 _ H3N6F2 _ extra modification"
"9678",1167.423,2207.036,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F2S1","H3N6F2","extra modification",32346.25,2.263551e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F2S1 _ H3N6F2 _ extra modification"
"9679",1209.433,2207.036,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F2S1","H3N6F2","extra modification",32388.26,3.770638e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F2S1 _ H3N6F2 _ extra modification"
"9680",1312.453,2207.036,1997.883,185,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F2S1","H3N6F2","extra modification",32491.28,6.471652e-05,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F2S1 _ H3N6F2 _ extra modification"
"9681",656,2248.088,1997.883,185,"Hex(1)HexNAc(1)NeuAc(1)","H4N5F2S1","H3N6F2","extra modification",31875.88,2.102145e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F2S1 _ H3N6F2 _ extra modification"
"9682",947.323,2248.088,1997.883,185,"Hex(1)HexNAc(1)NeuAc(2)","H4N5F2S1","H3N6F2","extra modification",32167.2,0.001324819,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2S1 _ H3N6F2 _ extra modification"
"9683",1021.74,2248.088,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1)","H4N5F2S1","H3N6F2","extra modification",32241.62,7.030061e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F2S1 _ H3N6F2 _ extra modification"
"9684",1063.363,2248.088,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N5F2S1","H3N6F2","extra modification",32283.24,5.266352e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F2S1 _ H3N6F2 _ extra modification"
"9685",1143.333,2248.088,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N5F2S1","H3N6F2","extra modification",32363.21,2.390067e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F2S1 _ H3N6F2 _ extra modification"
"9686",1167.423,2248.088,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N5F2S1","H3N6F2","extra modification",32387.3,4.891647e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N5F2S1 _ H3N6F2 _ extra modification"
"9687",1209.433,2248.088,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N5F2S1","H3N6F2","extra modification",32429.31,8.148536e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F2S1 _ H3N6F2 _ extra modification"
"9688",1312.453,2248.088,1997.883,185,"Hex(2)HexNAc(2)NeuAc(2)","H4N5F2S1","H3N6F2","extra modification",32532.33,0.0001398556,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F2S1 _ H3N6F2 _ extra modification"
"9689",656,2409.203,1997.883,185,"Hex(1)HexNAc(1)NeuAc(1)","H5N5S2","H3N6F2","extra modification",32037,1.007134e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5S2 _ H3N6F2 _ extra modification"
"9690",947.323,2409.203,1997.883,185,"Hex(1)HexNAc(1)NeuAc(2)","H5N5S2","H3N6F2","extra modification",32328.32,0.0006347185,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5S2 _ H3N6F2 _ extra modification"
"9691",1021.74,2409.203,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1)","H5N5S2","H3N6F2","extra modification",32402.74,3.368089e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5S2 _ H3N6F2 _ extra modification"
"9692",1063.363,2409.203,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5S2","H3N6F2","extra modification",32444.36,2.5231e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5S2 _ H3N6F2 _ extra modification"
"9693",1143.333,2409.203,1997.883,185,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5S2","H3N6F2","extra modification",32524.33,1.145077e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5S2 _ H3N6F2 _ extra modification"
"9694",1167.423,2409.203,1997.883,185,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5S2","H3N6F2","extra modification",32548.42,2.343579e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5S2 _ H3N6F2 _ extra modification"
