"Mass","ReconstMass","ReconstAbund","ReconstAnnotation","Methods","Abundance_C2","Abundance_CE","Abundance_HILIC","Mass_original_C2","Mass_original_CE","Mass_original_HILIC","RT_C2","RT_CE","RT_HILIC"
27140,0,0,"","CE",NA,107676.766666667,NA,NA,27140,NA,NA,11,NA
27183,0,0,"","C2",1169559.33333333,NA,NA,27183,NA,NA,9,NA,NA
27246,0,0,"","CE",NA,80332.0666666667,NA,NA,27246,NA,NA,13,NA
27324,0,0,"","CE",NA,137516.666666667,NA,NA,27324,NA,NA,14,NA
27382,0,0,"","C2",1409783.33333333,NA,NA,27382,NA,NA,6,NA,NA
27406,0,0,"","C2",827255.666666667,NA,NA,27406,NA,NA,2,NA,NA
27418,0,0,"","CE",NA,103673,NA,NA,27418,NA,NA,3,NA
27455,0,0,"","C2",1108352,NA,NA,27455,NA,NA,18,NA,NA
27566,0,0,"","C2",1800974,NA,NA,27566,NA,NA,5,NA,NA
27652,0,0,"","C2",1571407.33333333,NA,NA,27652,NA,NA,5,NA,NA
27773,0,0,"","C2",1797147,NA,NA,27773,NA,NA,9,NA,NA
27879,0,0,"","CE",NA,79043.1,NA,NA,27879,NA,NA,19,NA
28103,0,0,"","CE",NA,59285,NA,NA,28103,NA,NA,19,NA
28110,0,0,"","CE",NA,174531.666666667,NA,NA,28110,NA,NA,6,NA
28313,0,0,"","CE",NA,97993.9666666667,NA,NA,28313,NA,NA,20,NA
28382,0,0,"","CE",NA,79594.8333333333,NA,NA,28382,NA,NA,20,NA
28408,0,0,"","HILIC",NA,NA,195583.666666667,NA,NA,28408,NA,NA,5
28415,0,0,"","C2",1062222.66666667,NA,NA,28415,NA,NA,17,NA,NA
28468,0,0,"","CE",NA,117550.9,NA,NA,28468,NA,NA,15,NA
28506,0,0,"","HILIC",NA,NA,172615,NA,NA,28506,NA,NA,18
28553,0,0,"","CE",NA,51049.2466666667,NA,NA,28553,NA,NA,1,NA
28570,0,0,"","C2",1658844,NA,NA,28570,NA,NA,2,NA,NA
28661,0,0,"","C2",2017570,NA,NA,28661,NA,NA,11,NA,NA
28691,0,0,"","HILIC",NA,NA,266513.333333333,NA,NA,28691,NA,NA,5
28806,0,0,"","C2",1296602.33333333,NA,NA,28806,NA,NA,16,NA,NA
28879,0,0,"","CE",NA,68807.7333333333,NA,NA,28879,NA,NA,19,NA
28912,0,0,"","C2",1549592.66666667,NA,NA,28912,NA,NA,13,NA,NA
28971,0,0,"","C2",1440134.33333333,NA,NA,28971,NA,NA,6,NA,NA
29027,0,0,"","C2",1306736,NA,NA,29027,NA,NA,18,NA,NA
29065,0,0,"","C2",3168453.33333333,NA,NA,29065,NA,NA,9,NA,NA
29230,0,0,"","HILIC",NA,NA,138708,NA,NA,29230,NA,NA,11
29256,29256,1.75751331053626e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H3N4F1 _ no glycan","C2",1483993.66666667,NA,NA,29256,NA,NA,9,NA,NA
29674,29674,0.0007051138,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N4F2 _ extra modification","C2 & HILIC",1444577.33333333,NA,120093.333333333,29675,NA,29673,10,NA,11
29707,29709,0.000648903835624182,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5F1 _ no glycan","HILIC",NA,NA,165250.333333333,NA,NA,29707,NA,NA,12
29757,29758,5.9348105174454e-07,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H5N5 _ no glycan","C2",1284012,NA,NA,29757,NA,NA,10,NA,NA
29800,29798,0.00096529038739499,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N4F3 _ no glycan","CE & HILIC",NA,188089.333333333,387104.666666667,NA,29801,29799,NA,10,3
29809,29809,4.56746233563883e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H4N5F1 _ no glycan","C2 & HILIC",1006674.33333333,NA,291847.666666667,29810,NA,29809,3,NA,2
29848,29847,5.482146e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H4N5F1 _ extra modification","HILIC",NA,NA,644557,NA,NA,29848,NA,NA,2
29882,29880,0.00170475212311113,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H3N6F3 _ no glycan","HILIC",NA,NA,1894223.33333333,NA,NA,29882,NA,NA,2
29916,29914,3.8371717918404e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H5N4F3 _ no glycan","C2",885259,NA,NA,29916,NA,NA,16,NA,NA
29937,29937,0.000816590592494029,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H3N7F2 _ no glycan","HILIC",NA,NA,745714.333333333,NA,NA,29937,NA,NA,2
29958,0,0,"","C2",2413459,NA,NA,29958,NA,NA,18,NA,NA
29986,29984,0.000845375887326988,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N5F2S1 _ no glycan","C2 & HILIC",1210552,NA,519153,29987,NA,29985,11,NA,3
29995,29994,8.48243e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H4N5F1 _ extra modification","HILIC",NA,NA,723216,NA,NA,29995,NA,NA,2
29999,30000,0.00131308026229994,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5F1S1 _ no glycan","C2",4101566.66666667,NA,NA,29999,NA,NA,14,NA,NA
30024,30024,0.002580529,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H4N5F3 _ extra modification","HILIC",NA,NA,1107840,NA,NA,30024,NA,NA,3
30042,30040,0.002063465,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N5F2 _ extra modification","HILIC",NA,NA,229645.666666667,NA,NA,30042,NA,NA,2
30066,30065,0.003165968,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H3N6F3 _ extra modification","HILIC",NA,NA,3534476.66666667,NA,NA,30066,NA,NA,3
30118,30117,6.83399730752803e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H5N5F2 _ no glycan","CE & HILIC",NA,162619.666666667,333165.666666667,NA,30119,30118,NA,4,2
30166,0,0,"","CE",NA,114717.233333333,NA,NA,30166,NA,NA,3,NA
30172,30171,3.96437e-05,"Hex(2)HexNAc(2)NeuAc(1) _ no glycan _ H5N6F1 _ extra modification","C2",1551076.33333333,NA,NA,30172,NA,NA,12,NA,NA
30177,30179,3.234124e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H5N4F3 _ extra modification","HILIC",NA,NA,397789.333333333,NA,NA,30177,NA,NA,2
30191,0,0,"","C2",1199490.66666667,NA,NA,30191,NA,NA,12,NA,NA
30214,30213,2.969785e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H5N6F1 _ extra modification","HILIC",NA,NA,255682,NA,NA,30214,NA,NA,1
30281,0,0,"","C2",2302606.66666667,NA,NA,30281,NA,NA,10,NA,NA
30367,30365,0.000182436322086206,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H6N6F1S1 _ no glycan","HILIC",NA,NA,153006,NA,NA,30367,NA,NA,3
30378,0,0,"","CE",NA,156837.666666667,NA,NA,30378,NA,NA,12,NA
30417,30416,2.50649545589045e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H6N6F2 _ no glycan","HILIC",NA,NA,187693.333333333,NA,NA,30417,NA,NA,9
30438,30439,1.182168e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H5N6F2 _ extra modification","C2",1111875.66666667,NA,NA,30438,NA,NA,15,NA,NA
30455,30453,0.00017269384175476,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H6N5F1S2 _ no glycan","CE",NA,141137.933333333,NA,NA,30455,NA,NA,14,NA
30472,0,0,"","CE",NA,156422.666666667,NA,NA,30472,NA,NA,12,NA
30502,30504,1.927511e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ no glycan _ H5N6F1S1 _ extra modification","C2",1389399.33333333,NA,NA,30502,NA,NA,6,NA,NA
30506,30505,4.030406e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ no glycan _ H5N6F2 _ extra modification","CE",NA,201382.666666667,NA,NA,30506,NA,NA,5,NA
30546,30545,3.4055102151124e-06,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ no glycan _ H5N6F2S1 _ no glycan","CE",NA,231631,NA,NA,30546,NA,NA,15,NA
30634,0,0,"","C2",1798954.33333333,NA,NA,30634,NA,NA,5,NA,NA
30678,30680,0.0001507741,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H5N6F3S1 _ extra modification","CE",NA,192119.666666667,NA,NA,30678,NA,NA,12,NA
30694,30696,0.0001579433,"Hex(1)HexNAc(1)NeuAc(2) _ no glycan _ H6N6F2S1 _ extra modification","CE & HILIC",NA,113811.633333333,180269.333333333,NA,30695,30694,NA,15,3
30712,30712,4.361728e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H6N5F1S1 _ extra modification","CE",NA,141844,NA,NA,30712,NA,NA,17,NA
30763,0,0,"","CE",NA,179262,NA,NA,30763,NA,NA,14,NA
30767,0,0,"","C2",1577796.66666667,NA,NA,30767,NA,NA,8,NA,NA
30900,30899,3.700815e-05,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H5N6F2S1 _ extra modification","CE",NA,228639.1,NA,NA,30900,NA,NA,16,NA
31051,31050,1.07496591560668e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F2 _ H3N5F1 _ no glycan","CE",NA,136837.366666667,NA,NA,31051,NA,NA,12,NA
31097,31097,0.000100421354716445,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2 _ H3N4F1 _ no glycan","CE",NA,189765.666666667,NA,NA,31097,NA,NA,16,NA
31195,31196,3.14774857358804e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F3 _ H3N5F1 _ no glycan","CE & HILIC",NA,80946.1333333333,1383846.66666667,NA,31194,31196,NA,1,5
31219,31219,2.118265e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F3 _ H3N4F1 _ extra modification","HILIC",NA,NA,256199.333333333,NA,NA,31219,NA,NA,4
31251,31253,7.52705752369667e-06,"Hex(1)HexNAc(1)NeuAc(1) _ H4N6F2 _ H3N5F1 _ no glycan","CE & HILIC",NA,108325.766666667,836345.666666667,NA,31252,31251,NA,16,5
31295,31295,7.161117e-06,"Hex(2)HexNAc(2)NeuAc(2) _ no glycan _ H6N5F1S3 _ extra modification","CE & HILIC",NA,120486.266666667,849377,NA,31294,31296,NA,15,5
31349,31348,0.000143640866038158,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H4N3F2 _ no glycan","CE",NA,119699.5,NA,NA,31349,NA,NA,18,NA
31357,31357,0.000174697669006616,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F1 _ H3N5F1 _ no glycan","HILIC",NA,NA,1253528.33333333,NA,NA,31357,NA,NA,5
31398,31400,3.81444567256284e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H3N6F3 _ H3N4F1 _ no glycan","HILIC",NA,NA,812875.333333333,NA,NA,31398,NA,NA,5
31421,31422,5.659193e-05,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F3 _ H3N5F1 _ extra modification","HILIC",NA,NA,351412.666666667,NA,NA,31421,NA,NA,8
31461,31462,0.000225155184495402,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F2 _ H4N5F1 _ no glycan","HILIC",NA,NA,837271,NA,NA,31461,NA,NA,6
31469,31469,0.001379003,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H3N4F1 _ extra modification","CE",NA,53258.0733333333,NA,NA,31469,NA,NA,1,NA
31502,31503,0.000568552179424391,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2 _ H4N5F1 _ no glycan","CE & HILIC",NA,208595.4,1492526.66666667,NA,31503,31502,NA,15,6
31563,31562,0.000105268010357736,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F3 _ H3N5F1 _ no glycan","C2 & HILIC",2587685.66666667,NA,805925,31563,NA,31564,5,NA,7
31606,31608,0.000556132388598648,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H4N5F1 _ no glycan","C2 & CE & HILIC",3695760,279306.333333333,1858263.33333333,31606,31606,31604,6,3,6
31628,31626,5.306737e-05,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H3N6F3 _ H3N4F1 _ extra modification","HILIC",NA,NA,521841.666666667,NA,NA,31628,NA,NA,7
31648,31649,0.00166485214629662,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H4N5F1 _ no glycan","C2 & CE & HILIC",11610900,583802,4251736.66666667,31648,31649,31648,6,3,6
31670,31672,0.003684167,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H3N5F1 _ extra modification","HILIC",NA,NA,606812,NA,NA,31670,NA,NA,5
31691,31690,0.00161170240731378,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H4N5F1 _ no glycan","HILIC",NA,NA,1967124.66666667,NA,NA,31691,NA,NA,6
31706,31706,0.000398107967668468,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H4N5F1 _ no glycan","C2 & CE",5899106.66666667,393638.666666667,NA,31706,31707,NA,5,3,NA
31714,31713,0.003566551,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H3N5F1 _ extra modification","HILIC",NA,NA,755818,NA,NA,31714,NA,NA,8
31727,31729,0.0008809768,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H3N5F1 _ extra modification","C2 & CE",3859316.66666667,304935.333333333,NA,31728,31727,NA,5,4,NA
31753,31754,0.000739054160897134,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2 _ H5N4F3 _ no glycan","C2 & CE",6144623.33333333,570309,NA,31754,31752,NA,5,4,NA
31756,31754,0.000739054160897134,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2 _ H5N4F3 _ no glycan","C2 & HILIC",8012220,NA,1339237,31757,NA,31755,6,NA,7
31764,31765,8.55238630845653e-05,"Hex(2)HexNAc(2)NeuAc(1) _ H3N6F3 _ H4N5F1 _ no glycan","C2",4140383.33333333,NA,NA,31764,NA,NA,10,NA,NA
31810,31812,0.00145480226308034,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H5N5F1 _ no glycan","C2 & CE & HILIC",15729633.3333333,673703.666666667,2521696.66666667,31810,31812,31810,5,4,7
31814,31812,0.00145480226308034,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H5N5F1 _ no glycan","HILIC",NA,NA,2994143.33333333,NA,NA,31814,NA,NA,6
31818,31817,0.001898329,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F2S1 _ H3N5F1 _ extra modification","HILIC",NA,NA,598034,NA,NA,31818,NA,NA,8
31821,31823,0.0001145269,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S2 _ H4N3F2 _ extra modification","HILIC",NA,NA,438690.666666667,NA,NA,31821,NA,NA,9
31851,31853,0.00140835828261855,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H5N5F1 _ no glycan","C2 & CE & HILIC",14068033.3333333,627138,3291090,31851,31852,31849,5,3,6
31860,31860,0.000722909823720324,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H5N4F3 _ no glycan","HILIC",NA,NA,1788323.33333333,NA,NA,31860,NA,NA,10
31869,31869,0.000347879764339874,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6F2 _ H5N5F1 _ no glycan","HILIC",NA,NA,1127967.33333333,NA,NA,31869,NA,NA,9
31877,31875,0.002993162,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H4N5F1 _ extra modification","C2 & CE & HILIC",17555966.6666667,740256.666666667,3409856.66666667,31877,31875,31877,5,3,7
31896,31894,0.000825601652300226,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H4N6F1 _ no glycan","C2 & CE",19750766.6666667,913835,NA,31896,31897,NA,5,3,NA
31901,31901,0.00216412134281981,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H5N4F3 _ no glycan","HILIC",NA,NA,3162170,NA,NA,31901,NA,NA,9
31911,31910,0.000245807088473818,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H5N6 _ no glycan","C2 & CE & HILIC",10774766.6666667,608171.333333333,2667580,31911,31911,31909,8,5,7
31915,31917,0.0008378427,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3 _ H3N6F1 _ extra modification","C2",4790040,NA,NA,31915,NA,NA,4,NA,NA
31943,31942,0.00311520837721498,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H4N5F3 _ no glycan","C2 & HILIC",21823466.6666667,NA,3333823.33333333,31943,NA,31943,6,NA,8
31949,31950,0.00015883,"Hex(2)HexNAc(2)NeuAc(1) _ H3N6F3 _ H4N5F1 _ extra modification","C2 & CE",10310213.3333333,847466.666666667,NA,31948,31950,NA,7,3,NA
31954,31955,0.0009025095,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H5N5F1 _ extra modification","C2 & CE & HILIC",18218833.3333333,909901.333333333,4650460,31954,31954,31955,8,5,7
31958,31958,0.0024910101603787,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H5N5F2 _ no glycan","C2",9114413.33333333,NA,NA,31958,NA,NA,10,NA,NA
31983,31983,0.00382194881666479,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H3N6F3 _ no glycan","C2 & CE & HILIC",35082100,1643673.33333333,6428710,31984,31982,31983,6,4,8
31991,31991,0.0001189826,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H3N6F3 _ H4N5F1 _ extra modification","C2 & CE",24673033.3333333,753392.333333333,NA,31991,31992,NA,5,5,NA
31995,31997,0.002701776,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H5N5F1 _ extra modification","HILIC",NA,NA,3711790,NA,NA,31995,NA,NA,6
31998,31997,0.002701776,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F3 _ H5N5F1 _ extra modification","CE",NA,502422.333333333,NA,NA,31998,NA,NA,6,NA
32004,32005,0.000698226010592231,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F3 _ H5N4F2S1 _ no glycan","HILIC",NA,NA,1429946.66666667,NA,NA,32004,NA,NA,10
