"","1","2","Glycan1","Glycan2","mass","probability","Glycan"
"480",1312.453,1956.8306,"Hex(2)HexNAc(2)NeuAc(2)","H4N5F2",30432.5236,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F2"
"481",656,2060.8929,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F1S1",29880.1329,0.000230963101426948,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F1S1"
"482",947.323,2060.8929,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F1S1",30171.4559,0.00162047095330775,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S1"
"483",1021.74,2060.8929,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F1S1",30245.8729,0.000247101427427797,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F1S1"
"484",1063.363,2060.8929,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F1S1",30287.4959,0.000115832587738461,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F1S1"
"485",1143.333,2060.8929,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F1S1",30367.4659,0.000103214144452566,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F1S1"
"486",1167.423,2060.8929,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F1S1",30391.5559,0.000147766183512151,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F1S1"
"487",1209.433,2060.8929,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F1S1",30433.5659,5.91844243710249e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F1S1"
"488",1312.453,2060.8929,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F1S1",30536.5859,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F1S1"
"489",656,1914.7499,"Hex(1)HexNAc(1)NeuAc(1)","H5N4S1",29733.9899,0.000230963101426948,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4S1"
"490",947.323,1914.7499,"Hex(1)HexNAc(1)NeuAc(2)","H5N4S1",30025.3129,0.00162047095330775,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4S1"
"491",1021.74,1914.7499,"Hex(2)HexNAc(2)NeuAc(1)","H5N4S1",30099.7299,0.000247101427427797,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4S1"
"492",1063.363,1914.7499,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4S1",30141.3529,0.000115832587738461,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4S1"
"493",1143.333,1914.7499,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4S1",30221.3229,0.000103214144452566,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4S1"
"494",1167.423,1914.7499,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4S1",30245.4129,0.000147766183512151,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4S1"
"495",1209.433,1914.7499,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4S1",30287.4229,5.91844243710249e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4S1"
"496",1312.453,1914.7499,"Hex(2)HexNAc(2)NeuAc(2)","H5N4S1",30390.4429,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4S1"
"497",656,1972.83,"Hex(1)HexNAc(1)NeuAc(1)","H5N5F1",29792.07,0.000230963101426948,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5F1"
"498",947.323,1972.83,"Hex(1)HexNAc(1)NeuAc(2)","H5N5F1",30083.393,0.00162047095330775,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F1"
"499",1021.74,1972.83,"Hex(2)HexNAc(2)NeuAc(1)","H5N5F1",30157.81,0.000247101427427797,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5F1"
"500",1063.363,1972.83,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5F1",30199.433,0.000115832587738461,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5F1"
"501",1143.333,1972.83,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5F1",30279.403,0.000103214144452566,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5F1"
"502",1167.423,1972.83,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5F1",30303.493,0.000147766183512151,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5F1"
"503",1209.433,1972.83,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5F1",30345.503,5.91844243710249e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5F1"
"504",1312.453,1972.83,"Hex(2)HexNAc(2)NeuAc(2)","H5N5F1",30448.523,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F1"
"505",656,2264.0879,"Hex(1)HexNAc(1)NeuAc(1)","H5N5F1S1",30083.3279,0.000230963101426948,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5F1S1"
"506",947.323,2264.0879,"Hex(1)HexNAc(1)NeuAc(2)","H5N5F1S1",30374.6509,0.00162047095330775,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F1S1"
"507",1021.74,2264.0879,"Hex(2)HexNAc(2)NeuAc(1)","H5N5F1S1",30449.0679,0.000247101427427797,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5F1S1"
"508",1063.363,2264.0879,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5F1S1",30490.6909,0.000115832587738461,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5F1S1"
"509",1143.333,2264.0879,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5F1S1",30570.6609,0.000103214144452566,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5F1S1"
"510",1167.423,2264.0879,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5F1S1",30594.7509,0.000147766183512151,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5F1S1"
"511",1209.433,2264.0879,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5F1S1",30636.7609,5.91844243710249e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5F1S1"
"512",1312.453,2264.0879,"Hex(2)HexNAc(2)NeuAc(2)","H5N5F1S1",30739.7809,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F1S1"
"513",656,2118.973,"Hex(1)HexNAc(1)NeuAc(1)","H5N5F2",29938.213,0.000230963101426948,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5F2"
"514",947.323,2118.973,"Hex(1)HexNAc(1)NeuAc(2)","H5N5F2",30229.536,0.00162047095330775,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F2"
"515",1021.74,2118.973,"Hex(2)HexNAc(2)NeuAc(1)","H5N5F2",30303.953,0.000247101427427797,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5F2"
"516",1063.363,2118.973,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5F2",30345.576,0.000115832587738461,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5F2"
"517",1143.333,2118.973,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5F2",30425.546,0.000103214144452566,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5F2"
"518",1167.423,2118.973,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5F2",30449.636,0.000147766183512151,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5F2"
"519",1209.433,2118.973,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5F2",30491.646,5.91844243710249e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5F2"
"520",1312.453,2118.973,"Hex(2)HexNAc(2)NeuAc(2)","H5N5F2",30594.666,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F2"
"521",656,2144.0262,"Hex(1)HexNAc(1)NeuAc(1)","H3N6F3",29963.2662,0.000230963101426948,"Hex(1)HexNAc(1)NeuAc(1) _ H3N6F3"
"522",947.323,2144.0262,"Hex(1)HexNAc(1)NeuAc(2)","H3N6F3",30254.5892,0.00162047095330775,"Hex(1)HexNAc(1)NeuAc(2) _ H3N6F3"
"523",1021.74,2144.0262,"Hex(2)HexNAc(2)NeuAc(1)","H3N6F3",30329.0062,0.000247101427427797,"Hex(2)HexNAc(2)NeuAc(1) _ H3N6F3"
"524",1063.363,2144.0262,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H3N6F3",30370.6292,0.000115832587738461,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H3N6F3"
"525",1143.333,2144.0262,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H3N6F3",30450.5992,0.000103214144452566,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H3N6F3"
"526",1167.423,2144.0262,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H3N6F3",30474.6892,0.000147766183512151,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H3N6F3"
"527",1209.433,2144.0262,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H3N6F3",30516.6992,5.91844243710249e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H3N6F3"
"528",1312.453,2144.0262,"Hex(2)HexNAc(2)NeuAc(2)","H3N6F3",30619.7192,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H3N6F3"
"529",656,2352.1508,"Hex(1)HexNAc(1)NeuAc(1)","H5N4F1S2",30171.3908,0.000230963101426948,"Hex(1)HexNAc(1)NeuAc(1) _ H5N4F1S2"
"530",947.323,2352.1508,"Hex(1)HexNAc(1)NeuAc(2)","H5N4F1S2",30462.7138,0.00162047095330775,"Hex(1)HexNAc(1)NeuAc(2) _ H5N4F1S2"
"531",1021.74,2352.1508,"Hex(2)HexNAc(2)NeuAc(1)","H5N4F1S2",30537.1308,0.000247101427427797,"Hex(2)HexNAc(2)NeuAc(1) _ H5N4F1S2"
"532",1063.363,2352.1508,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N4F1S2",30578.7538,0.000115832587738461,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N4F1S2"
"533",1143.333,2352.1508,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N4F1S2",30658.7238,0.000103214144452566,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N4F1S2"
"534",1167.423,2352.1508,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N4F1S2",30682.8138,0.000147766183512151,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N4F1S2"
"535",1209.433,2352.1508,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N4F1S2",30724.8238,5.91844243710249e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N4F1S2"
"536",1312.453,2352.1508,"Hex(2)HexNAc(2)NeuAc(2)","H5N4F1S2",30827.8438,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H5N4F1S2"
"537",656,2393.2034,"Hex(1)HexNAc(1)NeuAc(1)","H4N5F1S2",30212.4434,0.000230963101426948,"Hex(1)HexNAc(1)NeuAc(1) _ H4N5F1S2"
"538",947.323,2393.2034,"Hex(1)HexNAc(1)NeuAc(2)","H4N5F1S2",30503.7664,0.00162047095330775,"Hex(1)HexNAc(1)NeuAc(2) _ H4N5F1S2"
"539",1021.74,2393.2034,"Hex(2)HexNAc(2)NeuAc(1)","H4N5F1S2",30578.1834,0.000247101427427797,"Hex(2)HexNAc(2)NeuAc(1) _ H4N5F1S2"
"540",1063.363,2393.2034,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N5F1S2",30619.8064,0.000115832587738461,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N5F1S2"
"541",1143.333,2393.2034,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N5F1S2",30699.7764,0.000103214144452566,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N5F1S2"
"542",1167.423,2393.2034,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N5F1S2",30723.8664,0.000147766183512151,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N5F1S2"
"543",1209.433,2393.2034,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N5F1S2",30765.8764,5.91844243710249e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N5F1S2"
"544",1312.453,2393.2034,"Hex(2)HexNAc(2)NeuAc(2)","H4N5F1S2",30868.8964,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H4N5F1S2"
"545",656,2409.2028,"Hex(1)HexNAc(1)NeuAc(1)","H5N5S2",30228.4428,0.000230963101426948,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5S2"
"546",947.323,2409.2028,"Hex(1)HexNAc(1)NeuAc(2)","H5N5S2",30519.7658,0.00162047095330775,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5S2"
"547",1021.74,2409.2028,"Hex(2)HexNAc(2)NeuAc(1)","H5N5S2",30594.1828,0.000247101427427797,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5S2"
"548",1063.363,2409.2028,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5S2",30635.8058,0.000115832587738461,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5S2"
"549",1143.333,2409.2028,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5S2",30715.7758,0.000103214144452566,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5S2"
"550",1167.423,2409.2028,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5S2",30739.8658,0.000147766183512151,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5S2"
"551",1209.433,2409.2028,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5S2",30781.8758,5.91844243710249e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5S2"
"552",1312.453,2409.2028,"Hex(2)HexNAc(2)NeuAc(2)","H5N5S2",30884.8958,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5S2"
"553",656,2450.2554,"Hex(1)HexNAc(1)NeuAc(1)","H4N6S2",30269.4954,0.000230963101426948,"Hex(1)HexNAc(1)NeuAc(1) _ H4N6S2"
"554",947.323,2450.2554,"Hex(1)HexNAc(1)NeuAc(2)","H4N6S2",30560.8184,0.00162047095330775,"Hex(1)HexNAc(1)NeuAc(2) _ H4N6S2"
"555",1021.74,2450.2554,"Hex(2)HexNAc(2)NeuAc(1)","H4N6S2",30635.2354,0.000247101427427797,"Hex(2)HexNAc(2)NeuAc(1) _ H4N6S2"
"556",1063.363,2450.2554,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H4N6S2",30676.8584,0.000115832587738461,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H4N6S2"
"557",1143.333,2450.2554,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H4N6S2",30756.8284,0.000103214144452566,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H4N6S2"
"558",1167.423,2450.2554,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H4N6S2",30780.9184,0.000147766183512151,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H4N6S2"
"559",1209.433,2450.2554,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H4N6S2",30822.9284,5.91844243710249e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H4N6S2"
"560",1312.453,2450.2554,"Hex(2)HexNAc(2)NeuAc(2)","H4N6S2",30925.9484,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H4N6S2"
"561",656,2555.3458,"Hex(1)HexNAc(1)NeuAc(1)","H5N5F1S2",30374.5858,0.000230963101426948,"Hex(1)HexNAc(1)NeuAc(1) _ H5N5F1S2"
"562",947.323,2555.3458,"Hex(1)HexNAc(1)NeuAc(2)","H5N5F1S2",30665.9088,0.00162047095330775,"Hex(1)HexNAc(1)NeuAc(2) _ H5N5F1S2"
"563",1021.74,2555.3458,"Hex(2)HexNAc(2)NeuAc(1)","H5N5F1S2",30740.3258,0.000247101427427797,"Hex(2)HexNAc(2)NeuAc(1) _ H5N5F1S2"
"564",1063.363,2555.3458,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl","H5N5F1S2",30781.9488,0.000115832587738461,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl _ H5N5F1S2"
"565",1143.333,2555.3458,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation","H5N5F1S2",30861.9188,0.000103214144452566,"Hex(2)HexNAc(2)NeuAc(1) + Acetyl + sulfation _ H5N5F1S2"
"566",1167.423,2555.3458,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1)","H5N5F1S2",30886.0088,0.000147766183512151,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) _ H5N5F1S2"
"567",1209.433,2555.3458,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl","H5N5F1S2",30928.0188,5.91844243710249e-05,"Hex(2)HexNAc(2)Fuc(1)NeuAc(1) + Acetyl _ H5N5F1S2"
"568",1312.453,2555.3458,"Hex(2)HexNAc(2)NeuAc(2)","H5N5F1S2",31031.0388,0.000706995028968552,"Hex(2)HexNAc(2)NeuAc(2) _ H5N5F1S2"
